date,account_id,institution,currency,native_balance,usd_balance,threshold_usd_value,balance_source,evidence_class,confidence,source_refs,notes,review_flags
2025-11-29,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-30,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,observed,transaction,high,fictional-orbit-q4.pdf:p1:l11,"Selected last monetary value on line: $10,350,000; ISO/date-first numeric date; Recognized source-bound COP Fecha Descripción Movimiento Tarjeta Débito Abono Saldo table; selected the final currency-marked Saldo value.; Whole-COP comma grouping accepted only in the confirmed, source-bound COP Saldo table context.",
2025-12-01,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-02,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-03,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-04,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-05,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-06,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-07,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-08,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-09,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-10,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-11,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-12,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-13,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-14,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-15,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-16,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-17,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-18,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-19,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-20,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-21,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-22,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-23,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-24,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-25,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-26,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-27,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-28,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-29,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-30,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10350000,2742.72,2742.724493,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-12-31,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10250000,2716.22,2716.224739,observed,transaction,high,fictional-orbit-q4.pdf:p1:l12,"Selected last monetary value on line: $10,250,000; ISO/date-first numeric date; Recognized source-bound COP Fecha Descripción Movimiento Tarjeta Débito Abono Saldo table; selected the final currency-marked Saldo value.; Whole-COP comma grouping accepted only in the confirmed, source-bound COP Saldo table context.",
